"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C4:    Active                                    "
"        Satellite/C4_P1_S1:    Active                              "
"        Satellite/C4_P1_S2:    Active                              "
"        Satellite/C4_P1_S3:    Active                              "
"        Satellite/C4_P1_S4:    Active                              "
"        Satellite/C4_P1_S5:    Active                              "
"        Satellite/C4_P1_S6:    Active                              "
"        Satellite/C4_P1_S7:    Active                              "
"        Satellite/C4_P1_S8:    Active                              "
"        Satellite/C4_P2_S1:    Active                              "
"        Satellite/C4_P2_S2:    Active                              "
"        Satellite/C4_P2_S3:    Active                              "
"        Satellite/C4_P2_S4:    Active                              "
"        Satellite/C4_P2_S5:    Active                              "
"        Satellite/C4_P2_S6:    Active                              "
"        Satellite/C4_P2_S7:    Active                              "
"        Satellite/C4_P2_S8:    Active                              "
"        Satellite/C4_P3_S1:    Active                              "
"        Satellite/C4_P3_S2:    Active                              "
"        Satellite/C4_P3_S3:    Active                              "
"        Satellite/C4_P3_S4:    Active                              "
"        Satellite/C4_P3_S5:    Active                              "
"        Satellite/C4_P3_S6:    Active                              "
"        Satellite/C4_P3_S7:    Active                              "
"        Satellite/C4_P3_S8:    Active                              "
"        Satellite/C4_P4_S1:    Active                              "
"        Satellite/C4_P4_S2:    Active                              "
"        Satellite/C4_P4_S3:    Active                              "
"        Satellite/C4_P4_S4:    Active                              "
"        Satellite/C4_P4_S5:    Active                              "
"        Satellite/C4_P4_S6:    Active                              "
"        Satellite/C4_P4_S7:    Active                              "
"        Satellite/C4_P4_S8:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
15.556,77.176,8.992
15.556,77.824,9.059
15.556,78.472,9.000
15.556,79.120,9.034
15.556,79.769,9.073
15.556,80.417,9.018
15.556,81.065,9.039
15.556,81.713,8.997
15.556,82.361,9.045
15.556,83.009,8.986
15.556,83.657,9.082
15.556,84.306,9.022
15.556,84.954,9.044
15.556,85.602,9.058
15.556,86.250,8.989
15.556,86.898,9.062
15.556,87.546,9.003
15.556,88.194,9.037
15.556,88.843,9.070
15.556,89.491,9.015
15.556,90.139,9.042
15.556,90.787,8.994
15.556,91.435,9.042
15.556,92.083,8.989
15.556,92.731,9.085
15.556,93.380,9.024
15.556,94.028,9.046
15.556,94.676,9.055
16.049,60.324,8.135
16.049,60.972,8.106
16.049,61.620,8.135
16.049,62.269,8.064
16.049,62.917,8.091
16.049,63.565,8.127
16.049,64.213,8.107
16.049,64.861,8.146
16.049,65.509,8.115
16.049,66.157,8.097
16.049,66.806,8.118
16.049,67.454,8.121
16.049,68.102,8.068
16.049,68.750,8.101
16.049,69.398,8.137
16.049,70.046,8.108
16.049,70.694,8.133
16.049,71.343,8.066
16.049,71.991,8.089
16.049,72.639,8.129
16.049,73.287,8.105
16.049,73.935,8.144
16.049,74.583,8.117
16.049,75.231,8.096
16.049,75.880,8.120
16.049,76.528,8.119
16.049,77.176,8.069
16.049,77.824,8.103
16.049,78.472,8.139
16.049,79.120,8.110
16.049,79.769,8.131
16.049,80.417,8.067
16.049,81.065,8.087
16.049,81.713,8.131
16.049,82.361,8.103
16.049,83.009,8.142
16.049,83.657,8.119
16.049,84.306,8.094
16.049,84.954,8.122
16.049,85.602,8.117
16.049,86.250,8.071
16.049,86.898,8.105
16.049,87.546,8.141
16.049,88.194,8.112
16.049,88.843,8.129
16.049,89.491,8.069
16.049,90.139,8.089
16.049,90.787,8.133
16.049,91.435,8.101
16.049,92.083,8.140
16.049,92.731,8.067
16.049,93.380,8.092
16.049,94.028,8.124
16.049,94.676,8.115
16.543,60.324,7.807
16.543,60.972,7.808
16.543,61.620,7.800
16.543,62.269,7.814
16.543,62.917,7.816
16.543,63.565,7.809
16.543,64.213,7.809
16.543,64.861,7.791
16.543,65.509,7.814
16.543,66.157,7.821
16.543,66.806,7.803
16.543,67.454,7.800
16.543,68.102,7.803
16.543,68.750,7.815
16.543,69.398,7.810
16.543,70.046,7.808
16.543,70.694,7.799
16.543,71.343,7.814
16.543,71.991,7.816
16.543,72.639,7.809
16.543,73.287,7.809
16.543,73.935,7.791
16.543,74.583,7.815
16.543,75.231,7.820
16.543,75.880,7.803
16.543,76.528,7.800
16.543,77.176,7.800
16.543,77.824,7.814
16.543,78.472,7.812
16.543,79.120,7.809
16.543,79.769,7.799
16.543,80.417,7.815
16.543,81.065,7.815
16.543,81.713,7.808
16.543,82.361,7.809
16.543,83.009,7.791
16.543,83.657,7.815
16.543,84.306,7.820
16.543,84.954,7.806
16.543,85.602,7.799
16.543,86.250,7.798
16.543,86.898,7.814
16.543,87.546,7.815
16.543,88.194,7.810
16.543,88.843,7.799
16.543,89.491,7.815
16.543,90.139,7.814
16.543,90.787,7.808
16.543,91.435,7.807
16.543,92.083,7.791
16.543,92.731,7.816
16.543,93.380,7.819
16.543,94.028,7.808
16.543,94.676,7.799
17.037,60.324,8.266
17.037,60.972,8.262
17.037,61.620,8.258
17.037,62.269,8.272
17.037,62.917,8.267
17.037,63.565,8.259
17.037,64.213,8.261
17.037,64.861,8.257
17.037,65.509,8.271
17.037,66.157,8.274
17.037,66.806,8.260
17.037,67.454,8.260
17.037,68.102,8.265
17.037,68.750,8.268
17.037,69.398,8.269
17.037,70.046,8.261
17.037,70.694,8.257
17.037,71.343,8.272
17.037,71.991,8.267
17.037,72.639,8.259
17.037,73.287,8.261
17.037,73.935,8.257
17.037,74.583,8.271
17.037,75.231,8.273
17.037,75.880,8.262
17.037,76.528,8.260
17.037,77.176,8.266
17.037,77.824,8.269
17.037,78.472,8.272
17.037,79.120,8.261
17.037,79.769,8.257
17.037,80.417,8.273
17.037,81.065,8.266
17.037,81.713,8.258
17.037,82.361,8.261
17.037,83.009,8.257
17.037,83.657,8.272
17.037,84.306,8.272
17.037,84.954,8.265
17.037,85.602,8.259
17.037,86.250,8.266
17.037,86.898,8.269
17.037,87.546,8.275
17.037,88.194,8.260
17.037,88.843,8.257
17.037,89.491,8.273
17.037,90.139,8.266
17.037,90.787,8.258
17.037,91.435,8.260
17.037,92.083,8.256
17.037,92.731,8.272
17.037,93.380,8.272
17.037,94.028,8.265
17.037,94.676,8.259
17.531,60.324,8.761
17.531,60.972,8.753
17.531,61.620,8.755
17.531,62.269,8.756
17.531,62.917,8.747
17.531,63.565,8.764
17.531,64.213,8.757
17.531,64.861,8.757
17.531,65.509,8.754
17.531,66.157,8.758
17.531,66.806,8.768
17.531,67.454,8.747
17.531,68.102,8.757
17.531,68.750,8.757
17.531,69.398,8.760
17.531,70.046,8.757
17.531,70.694,8.755
17.531,71.343,8.757
17.531,71.991,8.748
17.531,72.639,8.764
17.531,73.287,8.757
17.531,73.935,8.757
17.531,74.583,8.754
17.531,75.231,8.757
17.531,75.880,8.767
17.531,76.528,8.747
17.531,77.176,8.758
17.531,77.824,8.754
17.531,78.472,8.760
17.531,79.120,8.761
17.531,79.769,8.755
17.531,80.417,8.757
17.531,81.065,8.749
17.531,81.713,8.763
17.531,82.361,8.756
17.531,83.009,8.758
17.531,83.657,8.755
17.531,84.306,8.757
17.531,84.954,8.767
17.531,85.602,8.750
17.531,86.250,8.758
17.531,86.898,8.751
17.531,87.546,8.760
17.531,88.194,8.765
17.531,88.843,8.756
17.531,89.491,8.758
17.531,90.139,8.749
17.531,90.787,8.762
17.531,91.435,8.755
17.531,92.083,8.758
17.531,92.731,8.755
17.531,93.380,8.756
17.531,94.028,8.766
17.531,94.676,8.754
18.025,60.324,9.304
18.025,60.972,9.287
18.025,61.620,9.288
18.025,62.269,9.301
18.025,62.917,9.286
18.025,63.565,9.292
18.025,64.213,9.289
18.025,64.861,9.294
18.025,65.509,9.297
18.025,66.157,9.296
18.025,66.806,9.288
18.025,67.454,9.289
18.025,68.102,9.303
18.025,68.750,9.292
18.025,69.398,9.304
18.025,70.046,9.286
18.025,70.694,9.288
18.025,71.343,9.301
18.025,71.991,9.286
18.025,72.639,9.297
18.025,73.287,9.288
18.025,73.935,9.294
18.025,74.583,9.298
18.025,75.231,9.295
18.025,75.880,9.287
18.025,76.528,9.289
18.025,77.176,9.303
18.025,77.824,9.293
18.025,78.472,9.303
18.025,79.120,9.286
18.025,79.769,9.287
18.025,80.417,9.302
18.025,81.065,9.286
18.025,81.713,9.302
18.025,82.361,9.288
18.025,83.009,9.295
18.025,83.657,9.298
18.025,84.306,9.294
18.025,84.954,9.286
18.025,85.602,9.288
18.025,86.250,9.304
18.025,86.898,9.294
18.025,87.546,9.302
18.025,88.194,9.290
18.025,88.843,9.287
18.025,89.491,9.302
18.025,90.139,9.287
18.025,90.787,9.307
18.025,91.435,9.287
18.025,92.083,9.296
18.025,92.731,9.299
18.025,93.380,9.295
18.025,94.028,9.285
18.025,94.676,9.288
18.519,60.324,9.910
18.519,60.972,9.923
18.519,61.620,9.901
18.519,62.269,9.897
18.519,62.917,9.891
18.519,63.565,9.911
18.519,64.213,9.906
18.519,64.861,9.902
18.519,65.509,9.895
18.519,66.157,9.918
18.519,66.806,9.917
18.519,67.454,9.908
18.519,68.102,9.901
18.519,68.750,9.906
18.519,69.398,9.909
18.519,70.046,9.922
18.519,70.694,9.902
18.519,71.343,9.898
18.519,71.991,9.893
18.519,72.639,9.910
18.519,73.287,9.905
18.519,73.935,9.903
18.519,74.583,9.893
18.519,75.231,9.920
18.519,75.880,9.916
18.519,76.528,9.913
18.519,77.176,9.901
18.519,77.824,9.907
18.519,78.472,9.908
18.519,79.120,9.921
18.519,79.769,9.903
18.519,80.417,9.899
18.519,81.065,9.894
18.519,81.713,9.912
18.519,82.361,9.904
18.519,83.009,9.903
18.519,83.657,9.894
18.519,84.306,9.921
18.519,84.954,9.915
18.519,85.602,9.912
18.519,86.250,9.902
18.519,86.898,9.908
18.519,87.546,9.909
18.519,88.194,9.920
18.519,88.843,9.904
18.519,89.491,9.899
18.519,90.139,9.895
18.519,90.787,9.911
18.519,91.435,9.903
18.519,92.083,9.904
18.519,92.731,9.895
18.519,93.380,9.914
18.519,94.028,9.914
18.519,94.676,9.911
19.012,60.324,10.840
19.012,60.972,10.783
19.012,61.620,10.757
19.012,62.269,10.798
19.012,62.917,10.789
19.012,63.565,10.798
19.012,64.213,10.798
19.012,64.861,10.762
19.012,65.509,10.784
19.012,66.157,10.813
19.012,66.806,10.820
19.012,67.454,10.747
19.012,68.102,10.814
19.012,68.750,10.807
19.012,69.398,10.837
19.012,70.046,10.787
19.012,70.694,10.754
19.012,71.343,10.802
19.012,71.991,10.785
19.012,72.639,10.794
19.012,73.287,10.802
19.012,73.935,10.759
19.012,74.583,10.787
19.012,75.231,10.810
19.012,75.880,10.824
19.012,76.528,10.744
19.012,77.176,10.674
19.012,77.824,10.804
19.012,78.472,10.833
19.012,79.120,10.791
19.012,79.769,10.751
19.012,80.417,10.805
19.012,81.065,10.826
19.012,81.713,10.791
19.012,82.361,10.805
19.012,83.009,10.756
19.012,83.657,10.791
19.012,84.306,10.806
19.012,84.954,10.820
19.012,85.602,10.742
19.012,86.250,10.677
19.012,86.898,10.800
19.012,87.546,10.829
19.012,88.194,10.794
19.012,88.843,10.748
19.012,89.491,10.808
19.012,90.139,10.822
19.012,90.787,10.787
19.012,91.435,10.809
19.012,92.083,10.753
19.012,92.731,10.794
19.012,93.380,10.803
19.012,94.028,10.816
19.012,94.676,10.739
19.506,60.324,22.360
19.506,60.972,22.358
19.506,61.620,22.345
19.506,62.269,22.353
19.506,62.917,22.362
19.506,63.565,22.366
19.506,64.213,22.352
19.506,64.861,22.354
19.506,65.509,22.357
19.506,66.157,22.362
19.506,66.806,22.363
19.506,67.454,22.349
19.506,68.102,22.345
19.506,68.750,22.360
19.506,69.398,22.360
19.506,70.046,22.359
19.506,70.694,22.345
19.506,71.343,22.353
19.506,71.991,22.362
19.506,72.639,22.366
19.506,73.287,22.352
19.506,73.935,22.354
19.506,74.583,22.356
19.506,75.231,22.362
19.506,75.880,22.363
19.506,76.528,22.349
19.506,77.176,22.345
19.506,77.824,22.360
19.506,78.472,22.360
19.506,79.120,22.359
19.506,79.769,22.345
19.506,80.417,22.353
19.506,81.065,22.361
19.506,81.713,22.367
19.506,82.361,22.353
19.506,83.009,22.353
19.506,83.657,22.356
19.506,84.306,22.361
19.506,84.954,22.364
19.506,85.602,22.349
19.506,86.250,22.345
19.506,86.898,22.360
19.506,87.546,22.360
19.506,88.194,22.359
19.506,88.843,22.346
19.506,89.491,22.353
19.506,90.139,22.361
19.506,90.787,22.367
19.506,91.435,22.353
19.506,92.083,22.353
19.506,92.731,22.356
19.506,93.380,22.361
19.506,94.028,22.364
19.506,94.676,22.350
20.000,60.324,23.026
20.000,60.972,23.015
20.000,61.620,23.028
20.000,62.269,23.019
20.000,62.917,23.005
20.000,63.565,23.024
20.000,64.213,23.007
20.000,64.861,23.025
20.000,65.509,23.019
20.000,66.157,23.006
20.000,66.806,23.021
20.000,67.454,23.002
20.000,68.102,23.034
20.000,68.750,23.003
20.000,69.398,23.027
20.000,70.046,23.015
20.000,70.694,23.027
20.000,71.343,23.041
20.000,71.991,23.005
20.000,72.639,23.025
20.000,73.287,23.008
20.000,73.935,23.024
20.000,74.583,23.017
20.000,75.231,23.005
20.000,75.880,23.022
20.000,76.528,23.001
20.000,77.176,23.033
20.000,77.824,23.002
20.000,78.472,23.028
20.000,79.120,23.016
20.000,79.769,23.026
20.000,80.417,23.040
20.000,81.065,23.004
20.000,81.713,23.026
20.000,82.361,23.009
20.000,83.009,23.023
20.000,83.657,23.016
20.000,84.306,23.004
20.000,84.954,23.023
20.000,85.602,23.001
20.000,86.250,23.032
20.000,86.898,23.001
20.000,87.546,23.029
20.000,88.194,23.017
20.000,88.843,23.025
20.000,89.491,23.039
20.000,90.139,23.003
20.000,90.787,23.027
20.000,91.435,23.010
20.000,92.083,23.022
20.000,92.731,23.015
20.000,93.380,23.003
20.000,94.028,23.023
20.000,94.676,23.001
20.494,60.324,24.019
20.494,60.972,24.010
20.494,61.620,24.135
20.494,62.269,24.096
20.494,62.917,23.928
20.494,63.565,24.055
20.494,64.213,24.107
20.494,64.861,24.090
20.494,65.509,24.057
20.494,66.157,24.039
20.494,66.806,24.109
20.494,67.454,24.061
20.494,68.102,24.103
20.494,68.750,24.099
20.494,69.398,24.024
20.494,70.046,24.005
20.494,70.694,24.142
20.494,71.343,24.090
20.494,71.991,23.924
20.494,72.639,24.049
20.494,73.287,24.114
20.494,73.935,24.096
20.494,74.583,24.122
20.494,75.231,24.044
20.494,75.880,24.102
20.494,76.528,24.067
20.494,77.176,24.110
20.494,77.824,24.092
20.494,78.472,24.028
20.494,79.120,23.999
20.494,79.769,24.149
20.494,80.417,24.085
20.494,81.065,23.921
20.494,81.713,24.043
20.494,82.361,24.121
20.494,83.009,24.103
20.494,83.657,24.115
20.494,84.306,24.049
20.494,84.954,24.096
20.494,85.602,24.073
20.494,86.250,24.117
20.494,86.898,24.086
20.494,87.546,24.033
20.494,88.194,23.994
20.494,88.843,24.157
20.494,89.491,24.079
20.494,90.139,23.917
20.494,90.787,24.038
20.494,91.435,24.128
20.494,92.083,24.109
20.494,92.731,24.109
20.494,93.380,23.938
20.494,94.028,24.089
20.494,94.676,24.079
20.988,60.324,35.474
20.988,60.972,35.490
20.988,61.620,35.485
20.988,62.269,35.480
20.988,62.917,35.465
20.988,63.565,35.483
20.988,64.213,35.477
20.988,64.861,35.485
20.988,65.509,35.475
20.988,66.157,35.473
20.988,66.806,35.485
20.988,67.454,35.484
20.988,68.102,35.484
20.988,68.750,35.469
20.988,69.398,35.474
20.988,70.046,35.490
20.988,70.694,35.485
20.988,71.343,35.481
20.988,71.991,35.465
20.988,72.639,35.482
20.988,73.287,35.477
20.988,73.935,35.485
20.988,74.583,35.476
20.988,75.231,35.474
20.988,75.880,35.485
20.988,76.528,35.484
20.988,77.176,35.484
20.988,77.824,35.469
20.988,78.472,35.475
20.988,79.120,35.490
20.988,79.769,35.486
20.988,80.417,35.481
20.988,81.065,35.465
20.988,81.713,35.482
20.988,82.361,35.492
20.988,83.009,35.486
20.988,83.657,35.476
20.988,84.306,35.475
20.988,84.954,35.485
20.988,85.602,35.484
20.988,86.250,35.484
20.988,86.898,35.470
20.988,87.546,35.470
20.988,88.194,35.489
20.988,88.843,35.486
20.988,89.491,35.481
20.988,90.139,35.466
20.988,90.787,35.482
20.988,91.435,35.492
20.988,92.083,35.486
20.988,92.731,35.476
20.988,93.380,35.475
20.988,94.028,35.484
20.988,94.676,35.484
21.481,60.324,36.175
21.481,60.972,36.187
21.481,61.620,36.185
21.481,62.269,36.190
21.481,62.917,36.192
21.481,63.565,36.178
21.481,64.213,36.192
21.481,64.861,36.164
21.481,65.509,36.179
21.481,66.157,36.184
21.481,66.806,36.181
21.481,67.454,36.176
21.481,68.102,36.162
21.481,68.750,36.204
21.481,69.398,36.176
21.481,70.046,36.186
21.481,70.694,36.184
21.481,71.343,36.192
21.481,71.991,36.194
21.481,72.639,36.177
21.481,73.287,36.190
21.481,73.935,36.165
21.481,74.583,36.180
21.481,75.231,36.186
21.481,75.880,36.180
21.481,76.528,36.193
21.481,77.176,36.163
21.481,77.824,36.205
21.481,78.472,36.178
21.481,79.120,36.185
21.481,79.769,36.183
21.481,80.417,36.193
21.481,81.065,36.195
21.481,81.713,36.175
21.481,82.361,36.189
21.481,83.009,36.166
21.481,83.657,36.181
21.481,84.306,36.187
21.481,84.954,36.179
21.481,85.602,36.192
21.481,86.250,36.164
21.481,86.898,36.206
21.481,87.546,36.179
21.481,88.194,36.184
21.481,88.843,36.182
21.481,89.491,36.194
21.481,90.139,36.196
21.481,90.787,36.174
21.481,91.435,36.188
21.481,92.083,36.167
21.481,92.731,36.183
21.481,93.380,36.185
21.481,94.028,36.178
21.481,94.676,36.191
21.975,60.324,48.022
21.975,60.972,48.030
21.975,61.620,37.438
21.975,62.269,37.469
21.975,62.917,48.039
21.975,63.565,48.019
21.975,64.213,48.023
21.975,64.861,37.332
21.975,65.509,48.033
21.975,66.157,48.018
21.975,66.806,48.012
21.975,67.454,48.022
21.975,68.102,37.333
21.975,68.750,48.036
21.975,69.398,48.022
21.975,70.046,48.003
21.975,70.694,37.462
21.975,71.343,37.448
21.975,71.991,48.039
21.975,72.639,48.019
21.975,73.287,48.024
21.975,73.935,37.345
21.975,74.583,48.033
21.975,75.231,48.039
21.975,75.880,48.012
21.975,76.528,48.022
21.975,77.176,37.322
21.975,77.824,48.036
21.975,78.472,48.022
21.975,79.120,48.004
21.975,79.769,37.492
21.975,80.417,37.429
21.975,81.065,48.039
21.975,81.713,37.534
21.975,82.361,48.024
21.975,83.009,37.358
21.975,83.657,48.033
21.975,84.306,48.039
21.975,84.954,48.012
21.975,85.602,48.022
21.975,86.250,37.313
21.975,86.898,48.036
21.975,87.546,48.022
21.975,88.194,48.004
21.975,88.843,37.538
21.975,89.491,37.413
21.975,90.139,48.039
21.975,90.787,37.543
21.975,91.435,48.024
21.975,92.083,37.372
21.975,92.731,48.033
21.975,93.380,48.039
21.975,94.028,48.012
21.975,94.676,48.023
22.469,60.324,48.623
22.469,60.972,48.627
22.469,61.620,48.619
22.469,62.269,48.615
22.469,62.917,48.625
22.469,63.565,48.615
22.469,64.213,48.620
22.469,64.861,48.603
22.469,65.509,48.620
22.469,66.157,48.625
22.469,66.806,48.632
22.469,67.454,48.613
22.469,68.102,48.612
22.469,68.750,48.623
22.469,69.398,48.623
22.469,70.046,48.627
22.469,70.694,48.619
22.469,71.343,48.615
22.469,71.991,48.624
22.469,72.639,48.616
22.469,73.287,48.621
22.469,73.935,48.603
22.469,74.583,48.620
22.469,75.231,48.624
22.469,75.880,48.632
22.469,76.528,48.613
22.469,77.176,48.612
22.469,77.824,48.623
22.469,78.472,48.622
22.469,79.120,48.628
22.469,79.769,48.618
22.469,80.417,48.614
22.469,81.065,48.624
22.469,81.713,48.616
22.469,82.361,48.621
22.469,83.009,48.604
22.469,83.657,48.619
22.469,84.306,48.624
22.469,84.954,48.633
22.469,85.602,48.613
22.469,86.250,48.611
22.469,86.898,48.622
22.469,87.546,48.623
22.469,88.194,48.628
22.469,88.843,48.617
22.469,89.491,48.614
22.469,90.139,48.624
22.469,90.787,48.617
22.469,91.435,48.622
22.469,92.083,48.626
22.469,92.731,48.619
22.469,93.380,48.623
22.469,94.028,48.633
22.469,94.676,48.614
22.963,60.324,49.359
22.963,60.972,49.373
22.963,61.620,49.381
22.963,62.269,49.376
22.963,62.917,49.356
22.963,63.565,49.388
22.963,64.213,49.363
22.963,64.861,49.395
22.963,65.509,49.376
22.963,66.157,49.358
22.963,66.806,49.382
22.963,67.454,49.388
22.963,68.102,49.408
22.963,68.750,49.350
22.963,69.398,49.358
22.963,70.046,49.374
22.963,70.694,49.380
22.963,71.343,49.374
22.963,71.991,49.354
22.963,72.639,49.390
22.963,73.287,49.365
22.963,73.935,49.394
22.963,74.583,49.390
22.963,75.231,49.356
22.963,75.880,49.384
22.963,76.528,49.387
22.963,77.176,49.406
22.963,77.824,49.349
22.963,78.472,49.357
22.963,79.120,49.376
22.963,79.769,49.398
22.963,80.417,49.374
22.963,81.065,49.353
22.963,81.713,49.391
22.963,82.361,49.366
22.963,83.009,49.392
22.963,83.657,49.388
22.963,84.306,49.355
22.963,84.954,49.385
22.963,85.602,49.385
22.963,86.250,49.404
22.963,86.898,49.348
22.963,87.546,49.355
22.963,88.194,49.377
22.963,88.843,49.396
22.963,89.491,49.376
22.963,90.139,49.352
22.963,90.787,49.393
22.963,91.435,49.368
22.963,92.083,49.390
22.963,92.731,49.386
22.963,93.380,49.354
22.963,94.028,49.387
22.963,94.676,49.383
23.457,60.324,61.150
23.457,60.972,61.162
23.457,61.620,61.170
23.457,62.269,61.164
23.457,62.917,61.150
23.457,63.565,61.158
23.457,64.213,61.165
23.457,64.861,61.169
23.457,65.509,61.158
23.457,66.157,61.141
23.457,66.806,61.164
23.457,67.454,61.167
23.457,68.102,61.167
23.457,68.750,61.153
23.457,69.398,61.150
23.457,70.046,61.161
23.457,70.694,61.170
23.457,71.343,61.164
23.457,71.991,61.150
23.457,72.639,61.157
23.457,73.287,61.165
23.457,73.935,61.169
23.457,74.583,61.159
23.457,75.231,61.140
23.457,75.880,61.164
23.457,76.528,61.167
23.457,77.176,61.167
23.457,77.824,61.153
23.457,78.472,61.149
23.457,79.120,61.161
23.457,79.769,61.170
23.457,80.417,61.164
23.457,81.065,61.150
23.457,81.713,61.157
23.457,82.361,61.165
23.457,83.009,61.170
23.457,83.657,61.159
23.457,84.306,61.140
23.457,84.954,61.163
23.457,85.602,61.167
23.457,86.250,61.168
23.457,86.898,61.153
23.457,87.546,61.149
23.457,88.194,61.161
23.457,88.843,61.168
23.457,89.491,61.164
23.457,90.139,61.150
23.457,90.787,61.157
23.457,91.435,61.165
23.457,92.083,61.170
23.457,92.731,61.159
23.457,93.380,61.140
23.457,94.028,61.163
23.457,94.676,61.167
23.951,60.324,61.783
23.951,60.972,61.796
23.951,61.620,61.785
23.951,62.269,61.779
23.951,62.917,61.793
23.951,63.565,61.787
23.951,64.213,61.800
23.951,64.861,61.785
23.951,65.509,61.780
23.951,66.157,61.783
23.951,66.806,61.791
23.951,67.454,61.783
23.951,68.102,61.783
23.951,68.750,61.769
23.951,69.398,61.783
23.951,70.046,61.796
23.951,70.694,61.785
23.951,71.343,61.779
23.951,71.991,61.794
23.951,72.639,61.787
23.951,73.287,61.799
23.951,73.935,61.785
23.951,74.583,61.781
23.951,75.231,61.784
23.951,75.880,61.790
23.951,76.528,61.784
23.951,77.176,61.783
23.951,77.824,61.770
23.951,78.472,61.782
23.951,79.120,61.795
23.951,79.769,61.786
23.951,80.417,61.780
23.951,81.065,61.795
23.951,81.713,61.786
23.951,82.361,61.798
23.951,83.009,61.786
23.951,83.657,61.782
23.951,84.306,61.785
23.951,84.954,61.789
23.951,85.602,61.784
23.951,86.250,61.784
23.951,86.898,61.771
23.951,87.546,61.782
23.951,88.194,61.794
23.951,88.843,61.786
23.951,89.491,61.781
23.951,90.139,61.796
23.951,90.787,61.785
23.951,91.435,61.798
23.951,92.083,61.786
23.951,92.731,61.782
23.951,93.380,61.786
23.951,94.028,61.789
23.951,94.676,61.785
24.444,60.324,62.653
24.444,60.972,62.634
24.444,61.620,62.643
24.444,62.269,62.650
24.444,62.917,62.681
24.444,63.565,62.625
24.444,64.213,62.644
24.444,64.861,62.592
24.444,65.509,62.685
24.444,66.157,62.642
24.444,66.806,62.634
24.444,67.454,62.653
24.444,68.102,62.585
24.444,68.750,62.669
24.444,69.398,62.650
24.444,70.046,62.632
24.444,70.694,62.640
24.444,71.343,62.652
24.444,71.991,62.678
24.444,72.639,62.622
24.444,73.287,62.642
24.444,73.935,62.594
24.444,74.583,62.688
24.444,75.231,62.645
24.444,75.880,62.632
24.444,76.528,62.651
24.444,77.176,62.587
24.444,77.824,62.672
24.444,78.472,62.647
24.444,79.120,62.629
24.444,79.769,62.638
24.444,80.417,62.655
24.444,81.065,62.675
24.444,81.713,62.620
24.444,82.361,62.644
24.444,83.009,62.596
24.444,83.657,62.635
24.444,84.306,62.648
24.444,84.954,62.629
24.444,85.602,62.648
24.444,86.250,62.589
24.444,86.898,62.674
24.444,87.546,62.644
24.444,88.194,62.627
24.444,88.843,62.635
24.444,89.491,62.658
24.444,90.139,62.672
24.444,90.787,62.618
24.444,91.435,62.647
24.444,92.083,62.598
24.444,92.731,62.638
24.444,93.380,62.695
24.444,94.028,62.627
24.444,94.676,62.646
24.938,60.324,74.318
24.938,60.972,74.315
24.938,61.620,74.302
24.938,62.269,74.309
24.938,62.917,74.319
24.938,63.565,74.312
24.938,64.213,74.308
24.938,64.861,74.294
24.938,65.509,74.314
24.938,66.157,74.319
24.938,66.806,74.320
24.938,67.454,74.302
24.938,68.102,74.302
24.938,68.750,74.317
24.938,69.398,74.317
24.938,70.046,74.315
24.938,70.694,74.302
24.938,71.343,74.309
24.938,71.991,74.319
24.938,72.639,74.312
24.938,73.287,74.309
24.938,73.935,74.294
24.938,74.583,74.314
24.938,75.231,74.319
24.938,75.880,74.320
24.938,76.528,74.303
24.938,77.176,74.302
24.938,77.824,74.317
24.938,78.472,74.317
24.938,79.120,74.315
24.938,79.769,74.301
24.938,80.417,74.308
24.938,81.065,74.319
24.938,81.713,74.313
24.938,82.361,74.309
24.938,83.009,74.310
24.938,83.657,74.313
24.938,84.306,74.319
24.938,84.954,74.321
24.938,85.602,74.303
24.938,86.250,74.302
24.938,86.898,74.317
24.938,87.546,74.317
24.938,88.194,74.316
24.938,88.843,74.301
24.938,89.491,74.308
24.938,90.139,74.318
24.938,90.787,74.313
24.938,91.435,74.309
24.938,92.083,74.310
24.938,92.731,74.313
24.938,93.380,74.318
24.938,94.028,74.321
24.938,94.676,74.303
25.432,60.324,62.287
25.432,60.972,62.255
25.432,61.620,62.217
25.432,62.269,62.250
25.432,62.917,62.263
25.432,63.565,62.261
25.432,64.213,62.241
25.432,64.861,62.226
25.432,65.509,62.272
25.432,66.157,62.275
25.432,66.806,62.262
